Year,CountryCode,Population
2009,TCD,11496128
2010,TCD,11894727
2011,TCD,12317730
2012,TCD,12754906
2013,TCD,13216766
1960,TGO,1651367
1961,TGO,1678788
1962,TGO,1706841
1963,TGO,1736697
1964,TGO,1772652
1965,TGO,1820396
1966,TGO,1882458
1967,TGO,1957164
1968,TGO,2038765
1969,TGO,2120486
1970,TGO,2197383
1971,TGO,2267211
1972,TGO,2330704
1973,TGO,2390909
1974,TGO,2450335
1975,TGO,2509713
1976,TGO,2569671
1977,TGO,2630626
1978,TGO,2693400
1979,TGO,2761240
1980,TGO,2838110
1981,TGO,2925865
1982,TGO,3023343
1983,TGO,3126635
1984,TGO,3232244
1985,TGO,3336508
1986,TGO,3439370
1987,TGO,3544927
1988,TGO,3653420
1989,TGO,3763657
1990,TGO,3875947
1991,TGO,3990215
1992,TGO,4106219
1993,TGO,4078392
1994,TGO,4092612
1995,TGO,4279566
1996,TGO,4445883
1997,TGO,4592550
1998,TGO,4728297
1999,TGO,4867941
2000,TGO,5008035
2001,TGO,5145426
2002,TGO,5281538
2003,TGO,5421001
2004,TGO,5565218
2005,TGO,5711597
2006,TGO,5874240
2007,TGO,6047537
2008,TGO,6222482
2009,TGO,6398624
2010,TGO,6571855
2011,TGO,6748672
2012,TGO,6926635
2013,TGO,7106229
1960,THA,26596584
1961,THA,27399963
1962,THA,28242174
1963,THA,29114124
1964,THA,30013573
1965,THA,30940270
1966,THA,31883754
1967,THA,32839341
1968,THA,33807357
1969,THA,34787583
1970,THA,35791728
1971,THA,36807997
1972,THA,37834384
1973,THA,38873060
1974,THA,39900961
1975,THA,40908471
1976,THA,41882128
1977,THA,42843802
1978,THA,43806715
1979,THA,44760091
1980,THA,45737753
1981,THA,46727292
1982,THA,47700340
1983,THA,48670565
1984,THA,49636724
1985,THA,50594940
1986,THA,51542094
1987,THA,52479181
1988,THA,53410965
1989,THA,54324004
1990,THA,55228410
1991,THA,56099865
1992,THA,56939020
1993,THA,57776082
1994,THA,58610010
1995,THA,59424834
1996,THA,60211096
1997,THA,60989108
1998,THA,61745217
1999,THA,62442651
2000,THA,63066603
2001,THA,63649892
2002,THA,64222580
2003,THA,64776956
2004,THA,65311166
2005,THA,65821360
2006,THA,66319525
2007,THA,66826754
2008,THA,67328239
2009,THA,67813654
2010,THA,68270489
2011,THA,68712846
2012,THA,69157023
2013,THA,69578602
1960,TJK,2131992
1961,TJK,2208026
1962,TJK,2287181
1963,TJK,2368868
1964,TJK,2452671
1965,TJK,2538295
1966,TJK,2625653
1967,TJK,2714959
1968,TJK,2806566
1969,TJK,2899854
1970,TJK,2993019
1971,TJK,3085961
1972,TJK,3180461
1973,TJK,3277487
1974,TJK,3377758
1975,TJK,3482125
1976,TJK,3590606
1977,TJK,3703010
1978,TJK,3818114
1979,TJK,3932682
1980,TJK,4045965
1981,TJK,4160745
1982,TJK,4278908
1983,TJK,4401502
1984,TJK,4529501
1985,TJK,4660598
1986,TJK,4798281
1987,TJK,4946293
1988,TJK,5100020
1989,TJK,5264332
1990,TJK,5417860
1991,TJK,5556306
1992,TJK,5656208
1993,TJK,5717806
1994,TJK,5803993
1995,TJK,5916173
1996,TJK,6035600
1997,TJK,6117069
1998,TJK,6156805
1999,TJK,6189565
2000,TJK,6272998
2001,TJK,6408810
2002,TJK,6541755
2003,TJK,6672492
2004,TJK,6801204
2005,TJK,6929145
2006,TJK,7057417
2007,TJK,7188391
2008,TJK,7324627
2009,TJK,7468596
2010,TJK,7621779
2011,TJK,7784819
2012,TJK,7956382
2013,TJK,8136610
1960,TKM,1602052
1961,TKM,1658569
1962,TKM,1716868
1963,TKM,1776387
1964,TKM,1836621
1965,TKM,1897095
1966,TKM,1957557
1967,TKM,2018024
1968,TKM,2078581
1969,TKM,2139557
1970,TKM,2201432
1971,TKM,2264434
1972,TKM,2328374
1973,TKM,2393323
1974,TKM,2459325
1975,TKM,2525760
1976,TKM,2592280
1977,TKM,2659019
1978,TKM,2726327
1979,TKM,2794392
1980,TKM,2862903
1981,TKM,2932934
1982,TKM,3005972
1983,TKM,3082202
1984,TKM,3162165
1985,TKM,3246887
1986,TKM,3336773
1987,TKM,3430501
1988,TKM,3525110
1989,TKM,3621303
1990,TKM,3720278
1991,TKM,3821782
1992,TKM,3926369
1993,TKM,4031698
1994,TKM,4133037
1995,TKM,4226623
1996,TKM,4301093
1997,TKM,4363672
1998,TKM,4431517
1999,TKM,4501079
2000,TKM,4569132
2001,TKM,4635094
2002,TKM,4698968
2003,TKM,4758988
2004,TKM,4819792
2005,TKM,4885775
2006,TKM,4954029
2007,TKM,5024894
2008,TKM,5100083
2009,TKM,5180957
2010,TKM,5267970
2011,TKM,5360811
2012,TKM,5458682
2013,TKM,5560095
1960,TLS,468573
1961,TLS,475796
1962,TLS,483324
1963,TLS,491117
1964,TLS,499136
1965,TLS,507477
1966,TLS,516197
1967,TLS,525274
1968,TLS,534649
1969,TLS,544242
1970,TLS,554021
1971,TLS,563953
1972,TLS,574014
1973,TLS,584035
1974,TLS,592277
1975,TLS,600126
1976,TLS,609650
1977,TLS,619308
1978,TLS,627671
1979,TLS,634549
1980,TLS,642224
1981,TLS,649250
1982,TLS,655112
1983,TLS,662412
1984,TLS,671373
1985,TLS,682109
1986,TLS,694250
1987,TLS,707762
1988,TLS,722690
1989,TLS,739735
1990,TLS,758106
1991,TLS,772655
1992,TLS,783705
1993,TLS,795179
1994,TLS,807115
1995,TLS,819226
1996,TLS,831269
1997,TLS,843341
1998,TLS,855409
1999,TLS,866649
2000,TLS,878360
2001,TLS,893001
2002,TLS,909639
2003,TLS,926721
2004,TLS,945989
2005,TLS,969313
2006,TLS,994564
2007,TLS,1019362
2008,TLS,1043076
2009,TLS,1065540
2010,TLS,1088486
2011,TLS,1112976
2012,TLS,1137676
2013,TLS,1161555
1960,TON,67428
1961,TON,69391
1962,TON,71388
1963,TON,73441
1964,TON,75544
1965,TON,77686
1966,TON,79794
1967,TON,81725
1968,TON,83430
1969,TON,84997
1970,TON,86484
1971,TON,87904
1972,TON,89275
1973,TON,90611
1974,TON,92007
1975,TON,93477
1976,TON,94921
1977,TON,95847
1978,TON,96227
1979,TON,96506
1980,TON,96708
1981,TON,96846
1982,TON,96931
1983,TON,96981
1984,TON,97022
1985,TON,97055
1986,TON,97078
1987,TON,97392
1988,TON,97939
1989,TON,98379
1990,TON,98727
1991,TON,99010
1992,TON,99260
1993,TON,99492
1994,TON,99731
1995,TON,99977
1996,TON,100195
1997,TON,100658
1998,TON,101343
1999,TON,101982
2000,TON,102603
2001,TON,103210
2002,TON,103804
2003,TON,104410
2004,TON,105036
2005,TON,105633
2006,TON,106190
2007,TON,106638
2008,TON,106932
2009,TON,107144
2010,TON,107383
2011,TON,107611
2012,TON,107502
2013,TON,107089
1960,TTO,847063
1961,TTO,865028
1962,TTO,881519
1963,TTO,897658
1964,TTO,913399
1965,TTO,928462
1966,TTO,942599
1967,TTO,955681
1968,TTO,967699
1969,TTO,978642
1970,TTO,988890
1971,TTO,1000130
1972,TTO,1013031
1973,TTO,1026563
1974,TTO,1040291
1975,TTO,1054017
1976,TTO,1067696
1977,TTO,1081693
1978,TTO,1096569
1979,TTO,1112310
1980,TTO,1127852
1981,TTO,1142695
1982,TTO,1157140
1983,TTO,1171273
1984,TTO,1184747
1985,TTO,1199785
1986,TTO,1216370
1987,TTO,1231442
1988,TTO,1244633
1989,TTO,1256210
1990,TTO,1266518
1991,TTO,1276224
1992,TTO,1285502
1993,TTO,1293974
1994,TTO,1301393
1995,TTO,1307822
1996,TTO,1313434
1997,TTO,1318171
1998,TTO,1322572
1999,TTO,1327063
2000,TTO,1332203
2001,TTO,1338567
2002,TTO,1345964
2003,TTO,1353548
2004,TTO,1361172
2005,TTO,1369075
2006,TTO,1376919
2007,TTO,1384861
2008,TTO,1392803
2009,TTO,1401191
2010,TTO,1410296
2011,TTO,1420020
2012,TTO,1430377
2013,TTO,1440729
1960,TUN,4195467
1961,TUN,4236386
1962,TUN,4281744
1963,TUN,4332926
1964,TUN,4389417
1965,TUN,4457282
1966,TUN,4548972
1967,TUN,4661271
1968,TUN,4785003
1969,TUN,4915162
1970,TUN,5047404
1971,TUN,5182040
1972,TUN,5320148
1973,TUN,5463650
1974,TUN,5613116
1975,TUN,5769074
1976,TUN,5929998
1977,TUN,6092769
1978,TUN,6254876
1979,TUN,6416191
1980,TUN,6578156
1981,TUN,6744050
1982,TUN,6914963
1983,TUN,7091270
1984,TUN,7279157
1985,TUN,7476092
1986,TUN,7675499
1987,TUN,7874302
1988,TUN,8068788
1989,TUN,8256396
1990,TUN,8440023
1991,TUN,8622853
1992,TUN,8802540
1993,TUN,8977173
1994,TUN,9143141
1995,TUN,9294102
1996,TUN,9430550
1997,TUN,9557948
1998,TUN,9677148
1999,TUN,9788067
2000,TUN,9893316
2001,TUN,9995123
2002,TUN,10094561
2003,TUN,10193798
2004,TUN,10292225
2005,TUN,10388344
2006,TUN,10483558
2007,TUN,10580395
2008,TUN,10680380
2009,TUN,10784504
2010,TUN,10895063
2011,TUN,11032528
2012,TUN,11174383
2013,TUN,11300284
1960,TUR,27510980
1961,TUR,28255002
1962,TUR,29033647
1963,TUR,29827877
1964,TUR,30612821
1965,TUR,31374536
1966,TUR,32172785
1967,TUR,33026490
1968,TUR,33884075
1969,TUR,34721990
1970,TUR,35540990
1971,TUR,36359957
1972,TUR,37188035
1973,TUR,38028236
1974,TUR,38863420
1975,TUR,39673590
1976,TUR,40500997
1977,TUR,41385656
1978,TUR,42292206
1979,TUR,43187476
1980,TUR,44089069
1981,TUR,44981877
1982,TUR,45949991
1983,TUR,47026425
1984,TUR,48106764
1985,TUR,49175673
1986,TUR,50223885
1987,TUR,51250152
1988,TUR,52275890
1989,TUR,53305234
1990,TUR,54324142
1991,TUR,55321172
1992,TUR,56302037
1993,TUR,57296008
1994,TUR,58310245
1995,TUR,59305490
1996,TUR,60293786
1997,TUR,61277426
1998,TUR,62242204
1999,TUR,63185615
2000,TUR,64113547
2001,TUR,65072018
2002,TUR,65988663
2003,TUR,66867327
2004,TUR,67785075
2005,TUR,68704715
2006,TUR,69601333
2007,TUR,70468869
2008,TUR,71320726
2009,TUR,72225639
2010,TUR,73195345
2011,TUR,74173854
2012,TUR,75277439
2013,TUR,76576117
1960,TZA,10042458
1961,TZA,10337891
1962,TZA,10644622
1963,TZA,10960161
1964,TZA,11289556
1965,TZA,11630603
1966,TZA,11981932
1967,TZA,12346286
1968,TZA,12739965
1969,TZA,13167782
1970,TZA,13618192
1971,TZA,14092218
1972,TZA,14595699
1973,TZA,15123504
1974,TZA,15671316
1975,TZA,16243826
1976,TZA,16838919
1977,TZA,17454627
1978,TZA,18080005
1979,TZA,18698636
1980,TZA,19297659
1981,TZA,19890930
1982,TZA,20499922
1983,TZA,21170717
1984,TZA,21857176
1985,TZA,22569625
1986,TZA,23324270
1987,TZA,24099415
1988,TZA,24844147
1989,TZA,25522898
1990,TZA,26206012
1991,TZA,26890906
1992,TZA,27580723
1993,TZA,28469017
1994,TZA,29598323
1995,TZA,30560071
1996,TZA,31140733
1997,TZA,31785846
1998,TZA,32626498
1999,TZA,33499772
2000,TZA,34463704
2001,TZA,35414469
2002,TZA,36353531
2003,TZA,37333918
2004,TZA,38360879
2005,TZA,39439505
2006,TZA,40562052
2007,TZA,41716497
2008,TZA,42870884
2009,TZA,43957933
2010,TZA,45110527
2011,TZA,46416031
2012,TZA,47786137
2013,TZA,49253643
1960,UGA,7617746
1961,UGA,7838440
1962,UGA,8068828
1963,UGA,8311013
1964,UGA,8564755
1965,UGA,8829056
1966,UGA,9104743
1967,UGA,9393432
1968,UGA,9696370
1969,UGA,10006526
1970,UGA,10317212
1971,UGA,10616338
1972,UGA,10885563
1973,UGA,11146099
1974,UGA,11428676
1975,UGA,11730959
1976,UGA,12045227
1977,UGA,12369253
1978,UGA,12701999
1979,UGA,13011511
1980,UGA,13284026
1981,UGA,13563558
1982,UGA,13880052
1983,UGA,14228932
1984,UGA,14617944
1985,UGA,15038915
1986,UGA,15486807
1987,UGA,15974216
1988,UGA,16489323
1989,UGA,17028543
1990,UGA,17586630
1991,UGA,18171935
1992,UGA,18801966
1993,UGA,19462958
1994,UGA,20125021
1995,UGA,20680831
1996,UGA,21249572
1997,UGA,21876935
1998,UGA,22537658
1999,UGA,23279247
2000,UGA,24020697
2001,UGA,24763325
2002,UGA,25545090
2003,UGA,26354736
2004,UGA,27146084
2005,UGA,27946588
2006,UGA,28773227
2007,UGA,29629804
2008,UGA,30509862
2009,UGA,31412520
2010,UGA,32341728
2011,UGA,33295738
2012,UGA,34273295
2013,UGA,35273570
1960,UKR,42767251
1961,UKR,43365219
1962,UKR,43924755
1963,UKR,44445903
1964,UKR,44941406
1965,UKR,45387091
1966,UKR,45809120
1967,UKR,46235370
1968,UKR,46635196
1969,UKR,46990889
1970,UKR,47279086
1971,UKR,47597756
1972,UKR,47974187
1973,UKR,48301548
1974,UKR,48602694
1975,UKR,48892187
1976,UKR,49144535
1977,UKR,49357430
1978,UKR,49536615
1979,UKR,49739734
1980,UKR,49973920
1981,UKR,50221000
1982,UKR,50384000
1983,UKR,50564000
1984,UKR,50754000
1985,UKR,50917000
1986,UKR,51097000
1987,UKR,51293000
1988,UKR,51521000
1989,UKR,51773000
1990,UKR,51891400
1991,UKR,52000500
1992,UKR,52150400
1993,UKR,52179200
1994,UKR,51921400
1995,UKR,51512800
1996,UKR,51057800
1997,UKR,50594600
1998,UKR,50144500
1999,UKR,49674000
2000,UKR,49176500
2001,UKR,48662400
2002,UKR,48202470
2003,UKR,47812949
2004,UKR,47451626
2005,UKR,47105171
2006,UKR,46787786
2007,UKR,46509355
2008,UKR,46258189
2009,UKR,46053331
2010,UKR,45870741
2011,UKR,45706086
2012,UKR,45593342
2013,UKR,45489648
1960,URY,2529021
1961,URY,2561153
1962,URY,2592441
1963,URY,2622936
1964,URY,2652376
1965,URY,2680427
1966,URY,2707030
1967,URY,2731847
1968,URY,2754417
1969,URY,2773957
1970,URY,2790265
1971,URY,2805492
1972,URY,2821086
1973,URY,2836825
1974,URY,2853588
1975,URY,2871947
1976,URY,2891094
1977,URY,2909327
1978,URY,2925840
1979,URY,2940729
1980,URY,2953750
1981,URY,2966076
1982,URY,2979182
1983,URY,2993285
1984,URY,3008255
1985,URY,3024218
1986,URY,3041205
1987,URY,3058787
1988,URY,3077760
1989,URY,3097889
1990,URY,3117012
1991,URY,3135374
1992,URY,3153732
1993,URY,3171747
1994,URY,3189945
1995,URY,3208300
1996,URY,3226633
1997,URY,3245069
1998,URY,3262683
1999,URY,3278963
2000,URY,3292224
2001,URY,3300939
2002,URY,3306441
2003,URY,3310202
2004,URY,3313801
2005,URY,3317665
2006,URY,3322282
2007,URY,3328651
2008,URY,3336126
2009,URY,3344156
2010,URY,3352651
2011,URY,3361637
2012,URY,3371133
2013,URY,3381180
1960,USA,180671000
1961,USA,183691000
1962,USA,186538000
1963,USA,189242000
1964,USA,191889000
1965,USA,194303000
1966,USA,196560000
1967,USA,198712000
1968,USA,200706000
1969,USA,202677000
1970,USA,205052000
1971,USA,207661000
1972,USA,209896000
1973,USA,211909000
1974,USA,213854000
1975,USA,215973000
1976,USA,218035000
1977,USA,220239000
1978,USA,222585000
1979,USA,225055000
1980,USA,227225000
1981,USA,229466000
1982,USA,231664000
1983,USA,233792000
1984,USA,235825000
1985,USA,237924000
1986,USA,240133000
1987,USA,242289000
1988,USA,244499000
1989,USA,246819000
1990,USA,249623000
1991,USA,252981000
1992,USA,256514000
1993,USA,259919000
1994,USA,263126000
1995,USA,266278000
1996,USA,269394000
1997,USA,272657000
1998,USA,275854000
1999,USA,279040000
2000,USA,282162411
2001,USA,284968955
2002,USA,287625193
2003,USA,290107933
2004,USA,292805298
2005,USA,295516599
2006,USA,298379912
2007,USA,301231207
2008,USA,304093966
2009,USA,306771529
2010,USA,309327143
2011,USA,311583481
2012,USA,313877662
2013,USA,316059947
1960,UZB,8372311
1961,UZB,8692048
1962,UZB,9038222
1963,UZB,9394588
1964,UZB,9758147
1965,UZB,10130096
1966,UZB,10504969
1967,UZB,10881533
1968,UZB,11261600
1969,UZB,11641640
1970,UZB,12011361
1971,UZB,12370120
1972,UZB,12733242
1973,UZB,13107928
1974,UZB,13494711
1975,UZB,13894347
1976,UZB,14307397
1977,UZB,14731709
1978,UZB,15154314
1979,UZB,15558907
1980,UZB,15947129
1981,UZB,16335642
1982,UZB,16735643
1983,UZB,17152857
1984,UZB,17594364
1985,UZB,18063201
1986,UZB,18560008
1987,UZB,19077170
1988,UZB,19600028
1989,UZB,20102902
1990,UZB,20510000
1991,UZB,20952000
1992,UZB,21449000
1993,UZB,21942000
1994,UZB,22377000
1995,UZB,22785000
1996,UZB,23225000
1997,UZB,23667000
1998,UZB,24051000
1999,UZB,24311650
2000,UZB,24650400
2001,UZB,24964450
2002,UZB,25271850
2003,UZB,25567650
2004,UZB,25864350
2005,UZB,26167000
2006,UZB,26488250
2007,UZB,26868000
2008,UZB,27302800
2009,UZB,27767400
2010,UZB,28562400
2011,UZB,29339400
2012,UZB,29774500
2013,UZB,30243200
1960,VCT,84141
1961,VCT,85666
1962,VCT,87183
1963,VCT,88638
1964,VCT,90053
1965,VCT,91495
1966,VCT,92957
1967,VCT,94382
1968,VCT,95758
1969,VCT,97126
1970,VCT,98459
1971,VCT,99699
1972,VCT,100843
1973,VCT,101924
1974,VCT,102951
1975,VCT,103879
1976,VCT,104709
1977,VCT,105499
1978,VCT,106236
1979,VCT,106882
1980,VCT,107480
1981,VCT,108191
1982,VCT,108974
1983,VCT,109684
1984,VCT,110329
1985,VCT,110906
1986,VCT,111388
1987,VCT,111770
1988,VCT,112076
1989,VCT,112320
1990,VCT,112487
1991,VCT,112780
1992,VCT,113222
1993,VCT,113621
1994,VCT,113944
1995,VCT,114174
1996,VCT,114290
1997,VCT,114276
1998,VCT,114165
1999,VCT,113995
2000,VCT,113813
2001,VCT,113641
2002,VCT,113450
2003,VCT,113108
2004,VCT,112608
2005,VCT,112043
2006,VCT,111427
2007,VCT,110824
2008,VCT,110316
2009,VCT,109840
2010,VCT,109308
2011,VCT,108703
2012,VCT,108083
2013,VCT,107450
1960,VEN,8156937
1961,VEN,8453106
1962,VEN,8754082
1963,VEN,9059953
1964,VEN,9371333
1965,VEN,9688138
1966,VEN,10010685
1967,VEN,10338848
1968,VEN,10672654
1969,VEN,11011335
1970,VEN,11355475
1971,VEN,11705674
1972,VEN,12061621
1973,VEN,12424804
1974,VEN,12796220
1975,VEN,13176387
1976,VEN,13566112
1977,VEN,13965250
1978,VEN,14372959
1979,VEN,14788523
1980,VEN,15210443
1981,VEN,15638426
1982,VEN,16071654
1983,VEN,16509596
1984,VEN,16953234
1985,VEN,17402304
1986,VEN,17860872
1987,VEN,18328655
1988,VEN,18800770
1989,VEN,19275292
1990,VEN,19750579
1991,VEN,20226214
1992,VEN,20700461
1993,VEN,21172100
1994,VEN,21640833
1995,VEN,22107286
1996,VEN,22572110
1997,VEN,23037561
1998,VEN,23503819
1999,VEN,23966960
2000,VEN,24427729
2001,VEN,24880203
2002,VEN,25330929
2003,VEN,25782029
2004,VEN,26226927
2005,VEN,26668785
2006,VEN,27102081
2007,VEN,27525097
2008,VEN,27933833
2009,VEN,28327892
2010,VEN,28715022
2011,VEN,29096159
2012,VEN,29470426
2013,VEN,29838021
1960,VGB,7850
1961,VGB,7885
1962,VGB,7902
1963,VGB,7919
1964,VGB,7949
1965,VGB,8018
1966,VGB,8139
1967,VGB,8337
1968,VGB,8649
1969,VGB,9117
1970,VGB,9581
1971,VGB,9813
1972,VGB,9907
1973,VGB,10018
1974,VGB,10146
1975,VGB,10282
1976,VGB,10428
1977,VGB,10578
1978,VGB,10727
1979,VGB,10876
1980,VGB,11109
1981,VGB,11472
1982,VGB,11889
1983,VGB,12315
1984,VGB,12753
1985,VGB,13202
1986,VGB,13656
1987,VGB,14117
1988,VGB,14593
1989,VGB,15091
1990,VGB,15617
1991,VGB,16090
1992,VGB,16476
1993,VGB,16855
1994,VGB,17255
1995,VGB,17674
1996,VGB,18120
1997,VGB,18591
1998,VGB,19079
1999,VGB,19586
2000,VGB,20104
2001,VGB,20657
2002,VGB,21288
2003,VGB,21982
2004,VGB,22715
2005,VGB,23497
2006,VGB,24323
2007,VGB,25191
2008,VGB,26115
2009,VGB,27044
2010,VGB,27556
2011,VGB,27962
2012,VGB,28421
2013,VGB,28657
1960,VIR,32500
1961,VIR,34300
1962,VIR,35000
1963,VIR,39800
1964,VIR,40800
1965,VIR,43500
1966,VIR,46200
1967,VIR,49100
1968,VIR,55700
1969,VIR,60300
1970,VIR,63476
1971,VIR,70937
1972,VIR,76319
1973,VIR,84121
1974,VIR,89941
1975,VIR,94484
1976,VIR,96166
1977,VIR,93203
1978,VIR,95929
1979,VIR,96183
1980,VIR,99636
1981,VIR,99853
1982,VIR,100068
1983,VIR,100348
1984,VIR,100600
1985,VIR,100760
1986,VIR,100842
1987,VIR,100901
1988,VIR,100952
1989,VIR,101041
1990,VIR,103963
1991,VIR,104807
1992,VIR,105712
1993,VIR,106578
1994,VIR,107318
1995,VIR,107818
1996,VIR,108095
1997,VIR,108357
1998,VIR,108537
1999,VIR,108599
2000,VIR,108642
2001,VIR,108549
2002,VIR,108509
2003,VIR,108505
2004,VIR,108466
2005,VIR,108453
2006,VIR,108369
2007,VIR,108337
2008,VIR,108397
2009,VIR,108404
2010,VIR,108357
2011,VIR,108290
2012,VIR,108188
2013,VIR,108041
1960,VNM,32718461
1961,VNM,33621982
1962,VNM,34533889
1963,VNM,35526727
1964,VNM,36509166
1965,VNM,37466077
1966,VNM,38388210
1967,VNM,39282564
1968,VNM,40145287
1969,VNM,41015865
1970,VNM,41928849
1971,VNM,42916624
1972,VNM,43906019
1973,VNM,44891281
1974,VNM,45898698
1975,VNM,46969616
1976,VNM,48163573
1977,VNM,49418150
1978,VNM,50701458
1979,VNM,51831389
1980,VNM,52968270
1981,VNM,54280394
1982,VNM,55632153
1983,VNM,57011444
1984,VNM,58406863
1985,VNM,59811313
1986,VNM,61221107
1987,VNM,62630787
1988,VNM,64037514
1989,VNM,65466361
1990,VNM,66912613
1991,VNM,68358820
1992,VNM,69788747
1993,VNM,71176405
1994,VNM,72501087
1995,VNM,73759110
1996,VNM,74946448
1997,VNM,76058603
1998,VNM,77128424
1999,VNM,78123713
2000,VNM,79001142
2001,VNM,79817777
2002,VNM,80642308
2003,VNM,81475825
2004,VNM,82311227
2005,VNM,83142095
2006,VNM,83951800
2007,VNM,84762269
2008,VNM,85597241
2009,VNM,86482923
2010,VNM,87411012
2011,VNM,88349117
2012,VNM,89301326
2013,VNM,90267739
1960,WLD,3031564839
1961,WLD,3072510552
1962,WLD,3126934725
1963,WLD,3193508879
1964,WLD,3260517816
1965,WLD,3328284623
1966,WLD,3398561224
1967,WLD,3468457168
1968,WLD,3540254815
1969,WLD,3614668576
1970,WLD,3690306927
1971,WLD,3768023181
1972,WLD,3843695351
1973,WLD,3920099706
1974,WLD,3995972023
1975,WLD,4070114517
1976,WLD,4143194666
1977,WLD,4215940807
1978,WLD,4289914737
1979,WLD,4365850756
1980,WLD,4442440474
1981,WLD,4520991254
1982,WLD,4602763792
1983,WLD,4684941826
1984,WLD,4766716805
1985,WLD,4850160867
1986,WLD,4936097368
1987,WLD,5024386163
1988,WLD,5113492328
1989,WLD,5202698711
1990,WLD,5293517142
1991,WLD,5382656065
1992,WLD,5470276947
1993,WLD,5556722537
1994,WLD,5642128764
1995,WLD,5726801833
1996,WLD,5811624986
1997,WLD,5896077736
1998,WLD,5979730356
1999,WLD,6062281732
2000,WLD,6144322697
2001,WLD,6226339538
2002,WLD,6308092739
2003,WLD,6389383352
2004,WLD,6470821068
2005,WLD,6552571570
2006,WLD,6634935638
2007,WLD,6717641730
2008,WLD,6801408360
2009,WLD,6885490816
2010,WLD,6969631901
2011,WLD,7053533350
2012,WLD,7140895722
2013,WLD,7229184551
1960,WSM,113335
1961,WSM,116820
1962,WSM,120163
1963,WSM,123416
1964,WSM,126582
1965,WSM,129789
1966,WSM,132976
1967,WSM,135752
1968,WSM,138154
1969,WSM,140457
1970,WSM,142771
1971,WSM,145064
1972,WSM,147332
1973,WSM,149587
1974,WSM,152240
1975,WSM,155263
1976,WSM,158136
1977,WSM,160362
1978,WSM,161988
1979,WSM,163489
1980,WSM,164905
1981,WSM,166190
1982,WSM,166885
1983,WSM,166944
1984,WSM,166779
1985,WSM,166517
1986,WSM,166365
1987,WSM,166773
1988,WSM,167452
1989,WSM,167886
1990,WSM,168186
1991,WSM,168701
1992,WSM,169799
1993,WSM,171362
1994,WSM,173107
1995,WSM,174902
1996,WSM,176713
1997,WSM,178543
1998,WSM,180385
1999,WSM,182211
2000,WSM,184008
2001,WSM,185530
2002,WSM,186630
2003,WSM,187440
2004,WSM,188073
2005,WSM,188626
2006,WSM,189379
2007,WSM,190478
2008,WSM,191787
2009,WSM,193176
2010,WSM,194672
2011,WSM,196351
2012,WSM,198124
2013,WSM,199939
1960,YEM,5542459
1961,YEM,5646668
1962,YEM,5753386
1963,YEM,5860197
1964,YEM,5973803
1965,YEM,6097298
1966,YEM,6228430
1967,YEM,6368014
1968,YEM,6515904
1969,YEM,6673981
1970,YEM,6843607
1971,YEM,7024196
1972,YEM,7215835
1973,YEM,7417736
1974,YEM,7630190
1975,YEM,7855657
1976,YEM,8094985
1977,YEM,8348182
1978,YEM,8615301
1979,YEM,8899922
1980,YEM,9204938
1981,YEM,9529105
1982,YEM,9872292
1983,YEM,10237391
1984,YEM,10625687
1985,YEM,11036918
1986,YEM,11465444
1987,YEM,11915563
1988,YEM,12387238
1989,YEM,12872362
1990,YEM,13375121
1991,YEM,13895851
1992,YEM,14433771
1993,YEM,14988047
1994,YEM,15553171
1995,YEM,16103339
1996,YEM,16614326
1997,YEM,17108681
1998,YEM,17608133
1999,YEM,18114552
2000,YEM,18628700
2001,YEM,19143457
2002,YEM,19660653
2003,YEM,20188799
2004,YEM,20733406
2005,YEM,21320671
2006,YEM,21966298
2007,YEM,22641538
2008,YEM,23329004
2009,YEM,24029589
2010,YEM,24743946
2011,YEM,25475610
2012,YEM,26223391
2013,YEM,26984002
1960,ZAF,16520441
1961,ZAF,16989464
1962,ZAF,17503133
1963,ZAF,18042215
1964,ZAF,18603097
1965,ZAF,19187194
1966,ZAF,19789771
1967,ZAF,20410677
1968,ZAF,21050540
1969,ZAF,21704214
1970,ZAF,22368306
1971,ZAF,23031441
1972,ZAF,23698507
1973,ZAF,24382513
1974,ZAF,25077016
1975,ZAF,25777964
1976,ZAF,26480300
1977,ZAF,27199838
1978,ZAF,27943445
1979,ZAF,28697014
1980,ZAF,29463549
1981,ZAF,30232561
1982,ZAF,31022417
1983,ZAF,31865176
1984,ZAF,32768207
1985,ZAF,33752964
1986,ZAF,34877834
1987,ZAF,36119333
1988,ZAF,37393853
1989,ZAF,38668684
1990,ZAF,39877570
1991,ZAF,40910959
1992,ZAF,41760755
1993,ZAF,42525440
1994,ZAF,43267982
1995,ZAF,43986084
1996,ZAF,44661603
1997,ZAF,45285048
1998,ZAF,45852166
1999,ZAF,46364681
2000,ZAF,46813266
2001,ZAF,47229714
2002,ZAF,47661514
2003,ZAF,48104048
2004,ZAF,48556071
2005,ZAF,49017147
2006,ZAF,49491756
2007,ZAF,49996094
2008,ZAF,50565812
2009,ZAF,51170779
2010,ZAF,51784921
2011,ZAF,52443325
2012,ZAF,53145033
2013,ZAF,53873616
1960,ZMB,3119430
1961,ZMB,3219451
1962,ZMB,3323427
1963,ZMB,3431381
1964,ZMB,3542764
1965,ZMB,3658024
1966,ZMB,3777680
1967,ZMB,3901288
1968,ZMB,4029173
